GEO_ID,NAME,S2801_C01_001E,S2801_C01_001M,S2801_C01_002E,S2801_C01_002M,S2801_C01_003E,S2801_C01_003M,S2801_C01_004E,S2801_C01_004M,S2801_C01_005E,S2801_C01_005M,S2801_C01_006E,S2801_C01_006M,S2801_C01_007E,S2801_C01_007M,S2801_C01_008E,S2801_C01_008M,S2801_C01_009E,S2801_C01_009M,S2801_C01_010E,S2801_C01_010M,S2801_C01_011E,S2801_C01_011M,S2801_C01_012E,S2801_C01_012M,S2801_C01_013E,S2801_C01_013M,S2801_C01_014E,S2801_C01_014M,S2801_C01_015E,S2801_C01_015M,S2801_C01_016E,S2801_C01_016M,S2801_C01_017E,S2801_C01_017M,S2801_C01_018E,S2801_C01_018M,S2801_C01_019E,S2801_C01_019M,S2801_C01_020E,S2801_C01_020M,S2801_C01_021E,S2801_C01_021M,S2801_C01_022E,S2801_C01_022M,S2801_C01_023E,S2801_C01_023M,S2801_C01_024E,S2801_C01_024M,S2801_C01_025E,S2801_C01_025M,S2801_C01_026E,S2801_C01_026M,S2801_C01_027E,S2801_C01_027M,S2801_C01_028E,S2801_C01_028M,S2801_C01_029E,S2801_C01_029M,S2801_C01_030E,S2801_C01_030M,S2801_C01_031E,S2801_C01_031M,S2801_C02_001E,S2801_C02_001M,S2801_C02_002E,S2801_C02_002M,S2801_C02_003E,S2801_C02_003M,S2801_C02_004E,S2801_C02_004M,S2801_C02_005E,S2801_C02_005M,S2801_C02_006E,S2801_C02_006M,S2801_C02_007E,S2801_C02_007M,S2801_C02_008E,S2801_C02_008M,S2801_C02_009E,S2801_C02_009M,S2801_C02_010E,S2801_C02_010M,S2801_C02_011E,S2801_C02_011M,S2801_C02_012E,S2801_C02_012M,S2801_C02_013E,S2801_C02_013M,S2801_C02_014E,S2801_C02_014M,S2801_C02_015E,S2801_C02_015M,S2801_C02_016E,S2801_C02_016M,S2801_C02_017E,S2801_C02_017M,S2801_C02_018E,S2801_C02_018M,S2801_C02_019E,S2801_C02_019M,S2801_C02_020E,S2801_C02_020M,S2801_C02_021E,S2801_C02_021M,S2801_C02_022E,S2801_C02_022M,S2801_C02_023E,S2801_C02_023M,S2801_C02_024E,S2801_C02_024M,S2801_C02_025E,S2801_C02_025M,S2801_C02_026E,S2801_C02_026M,S2801_C02_027E,S2801_C02_027M,S2801_C02_028E,S2801_C02_028M,S2801_C02_029E,S2801_C02_029M,S2801_C02_030E,S2801_C02_030M,S2801_C02_031E,S2801_C02_031M
1400000US31019969500,"Census Tract 9695, Buffalo County, Nebraska",1023,93,976,98,790,105,33,32,886,98,142,73,626,116,28,28,77,61,0,10,47,42,835,101,0,10,835,101,568,118,96,54,649,107,127,61,188,81,249,77,0,10,213,75,36,39,614,123,0,10,462,115,152,76,160,86,0,10,160,86,0,10,(X),(X),95.4,4.1,77.2,8.9,3.2,3.1,86.6,4.9,13.9,6.9,61.2,9.1,2.7,2.7,7.5,6,0,2.2,4.6,4.1,81.6,7.6,0,2.2,81.6,7.6,55.5,9.9,9.4,5.3,63.4,9,12.4,6,18.4,7.6,(X),(X),0,8.6,85.5,15.1,14.5,15.1,(X),(X),0,3.6,75.2,11.4,24.8,11.4,(X),(X),0,13.1,100,13.1,0,13.1
1400000US31019969600,"Census Tract 9696, Buffalo County, Nebraska",1645,109,1546,115,1254,123,45,31,1464,112,124,62,945,121,22,17,94,70,0,14,99,47,1443,123,23,17,1420,120,1182,134,244,89,1136,144,59,40,202,79,313,80,0,14,238,77,75,37,1002,134,14,15,896,130,92,62,330,91,9,15,286,81,35,27,(X),(X),94,2.8,76.2,5.2,2.7,1.8,89,3.1,7.5,3.8,57.4,6.1,1.3,1.1,5.7,4.2,0,1.4,6,2.8,87.7,4.7,1.4,1.1,86.3,4.5,71.9,6.7,14.8,5.5,69.1,6.7,3.6,2.5,12.3,4.7,(X),(X),0,6.9,76,11.7,24,11.7,(X),(X),1.4,1.5,89.4,5.9,9.2,6,(X),(X),2.7,4.5,86.7,8.3,10.6,7.8
1400000US31019969700,"Census Tract 9697, Buffalo County, Nebraska",2532,117,2336,172,1891,200,194,115,2046,213,214,135,1353,199,25,40,52,72,0,14,196,129,2230,175,0,14,2230,175,1658,220,207,114,1904,193,112,79,302,154,372,147,0,14,267,148,105,80,1151,240,0,14,992,220,159,132,1009,170,0,14,971,176,38,44,(X),(X),92.3,5.1,74.7,6.9,7.7,4.5,80.8,7.6,8.5,5.4,53.4,7.3,1,1.6,2.1,2.8,0,0.9,7.7,5.1,88.1,6,0,0.9,88.1,6,65.5,8.7,8.2,4.6,75.2,6.6,4.4,3.1,11.9,6,(X),(X),0,5.9,71.8,22.3,28.2,22.3,(X),(X),0,1.9,86.2,10.7,13.8,10.7,(X),(X),0,2.2,96.2,4.5,3.8,4.5
1400000US31021963200,"Census Tract 9632, Burt County, Nebraska",931,57,811,62,634,66,64,24,700,60,93,46,510,55,0,10,1,2,0,10,120,36,685,52,1,2,684,52,498,55,64,30,543,52,109,33,246,47,133,33,0,10,50,20,83,31,443,74,0,10,297,64,146,44,355,50,1,2,337,47,17,12,(X),(X),87.1,3.8,68.1,6.8,6.9,2.6,75.2,4.7,10,4.8,54.8,5.3,0,2.4,0.1,0.2,0,2.4,12.9,3.8,73.6,4.5,0.1,0.3,73.5,4.4,53.5,5.2,6.9,3.1,58.3,5.2,11.7,3.6,26.4,4.5,(X),(X),0,15.5,37.6,14.5,62.4,14.5,(X),(X),0,4.9,67,8.4,33,8.4,(X),(X),0.3,0.7,94.9,3.4,4.8,3.3
1400000US31021963300,"Census Tract 9633, Burt County, Nebraska",1069,84,899,81,764,78,101,33,752,76,63,35,567,72,16,12,3,4,0,10,170,47,797,75,9,12,788,76,626,72,97,31,614,75,122,34,272,65,151,51,0,10,76,32,75,36,573,80,0,10,390,68,183,49,345,53,9,12,322,51,14,15,(X),(X),84.1,4.2,71.5,5.7,9.4,2.9,70.3,4.8,5.9,3.1,53,5.6,1.5,1.1,0.3,0.4,0,2.1,15.9,4.2,74.6,5.4,0.8,1.1,73.7,5.4,58.6,5.9,9.1,2.7,57.4,5.7,11.4,3.4,25.4,5.4,(X),(X),0,13.8,50.3,15.2,49.7,15.2,(X),(X),0,3.8,68.1,7.2,31.9,7.2,(X),(X),2.6,3.4,93.3,5.1,4.1,4.4
1400000US31021963400,"Census Tract 9634, Burt County, Nebraska",856,75,693,66,585,64,96,31,560,62,46,21,408,54,9,7,11,9,0,10,163,42,603,70,6,6,597,67,448,46,132,34,327,61,146,33,253,49,172,45,2,4,101,36,69,23,409,62,4,5,272,52,133,37,275,38,0,10,224,36,51,28,(X),(X),81,4.3,68.3,5.5,11.2,3.4,65.4,4.9,5.4,2.4,47.7,5.3,1.1,0.8,1.3,1,0,2.6,19,4.3,70.4,5.1,0.7,0.7,69.7,5,52.3,4.8,15.4,3.9,38.2,5.5,17.1,3.8,29.6,5.1,(X),(X),1.2,2.3,58.7,11.7,40.1,11.6,(X),(X),1,1.2,66.5,7.5,32.5,7.6,(X),(X),0,7.9,81.5,9.3,18.5,9.3
1400000US31023967600,"Census Tract 9676, Butler County, Nebraska",1182,84,1039,86,890,87,101,37,887,86,83,31,710,87,10,9,26,19,0,10,143,40,944,83,35,31,909,87,730,74,216,62,548,78,155,47,238,51,135,41,0,10,74,31,61,27,607,90,5,5,450,83,152,45,440,67,30,32,385,64,25,19,(X),(X),87.9,3.4,75.3,4.5,8.5,3,75,4.7,7,2.6,60.1,5.9,0.8,0.8,2.2,1.6,0,1.9,12.1,3.4,79.9,4.1,3,2.6,76.9,4.8,61.8,4.9,18.3,5.2,46.4,5.3,13.1,3.8,20.1,4.1,(X),(X),0,15.3,54.8,15.7,45.2,15.7,(X),(X),0.8,0.7,74.1,6.9,25,6.8,(X),(X),6.8,6.9,87.5,7.6,5.7,4.5
1400000US31023967700,"Census Tract 9677, Butler County, Nebraska",1318,108,1097,106,872,103,93,35,931,98,61,34,810,103,8,10,40,35,0,10,221,61,1072,102,4,7,1068,102,844,93,132,62,830,81,120,51,246,62,193,64,0,10,110,55,83,38,603,95,4,7,455,93,144,47,522,81,0,10,503,79,19,14,(X),(X),83.2,4.4,66.2,7.1,7.1,2.6,70.6,5,4.6,2.5,61.5,5.8,0.6,0.8,3,2.6,0,1.7,16.8,4.4,81.3,4.3,0.3,0.5,81,4.4,64,5.4,10,4.4,63,6,9.1,3.7,18.7,4.3,(X),(X),0,11,57,17.3,43,17.3,(X),(X),0.7,1.1,75.5,7.7,23.9,7.6,(X),(X),0,4.2,96.4,2.6,3.6,2.6
1400000US31023967800,"Census Tract 9678, Butler County, Nebraska",863,62,738,61,648,60,77,21,625,62,65,30,472,56,7,7,11,9,0,10,125,32,689,61,10,8,679,59,573,59,104,31,437,48,130,43,174,38,104,37,0,10,65,24,39,25,373,52,6,7,247,47,120,30,386,63,4,4,367,62,15,12,(X),(X),85.5,3.5,75.1,4.3,8.9,2.5,72.4,4.2,7.5,3.4,54.7,5.2,0.8,0.8,1.3,1.1,0,2.6,14.5,3.5,79.8,4.2,1.2,0.9,78.7,4,66.4,4.3,12.1,3.5,50.6,4.8,15.1,4.9,20.2,4.2,(X),(X),0,19.3,62.5,16.1,37.5,16.1,(X),(X),1.6,1.8,66.2,7.5,32.2,7.4,(X),(X),1,1,95.1,3.2,3.9,3
1400000US31025965600,"Census Tract 9656, Cass County, Nebraska",1504,129,1427,124,1259,113,165,71,1222,119,109,72,756,116,0,10,0,10,0,10,77,60,1275,114,13,20,1262,113,984,123,163,68,1000,117,81,42,229,102,187,86,0,10,145,70,42,56,791,127,13,20,618,112,160,76,526,89,0,10,499,87,27,26,(X),(X),94.9,3.9,83.7,6,11,4.5,81.3,5.6,7.2,4.5,50.3,8.2,0,1.5,0,1.5,0,1.5,5.1,3.9,84.8,6.2,0.9,1.3,83.9,6.2,65.4,7.3,10.8,4.6,66.5,6.3,5.4,2.8,15.2,6.2,(X),(X),0,11.3,77.5,25.9,22.5,25.9,(X),(X),1.6,2.6,78.1,8.8,20.2,8.6,(X),(X),0,4.2,94.9,4.8,5.1,4.8
1400000US31025965700,"Census Tract 9657, Cass County, Nebraska",1926,88,1783,91,1589,89,107,44,1601,96,84,49,1300,100,39,25,49,24,0,14,143,49,1628,101,11,12,1617,99,1422,97,161,63,1135,113,276,80,298,83,124,53,0,14,56,37,68,35,658,95,9,12,462,91,187,69,1144,88,2,3,1099,92,43,30,(X),(X),92.6,2.5,82.5,3.4,5.6,2.2,83.1,3.5,4.4,2.5,67.5,4.7,2,1.3,2.5,1.2,0,1.2,7.4,2.5,84.5,4.1,0.6,0.6,84,4.1,73.8,4.1,8.4,3.2,58.9,5.5,14.3,4.2,15.5,4.1,(X),(X),0,16.5,45.2,19.8,54.8,19.8,(X),(X),1.4,1.7,70.2,9.6,28.4,9.7,(X),(X),0.2,0.3,96.1,2.7,3.8,2.6
1400000US31025965800,"Census Tract 9658, Cass County, Nebraska",1118,67,1013,68,947,77,76,43,874,67,21,14,682,80,21,23,21,15,3,4,105,31,923,71,5,5,918,72,806,67,87,33,534,83,286,65,195,59,71,24,0,10,25,15,46,20,473,82,5,5,353,77,115,49,574,72,0,10,540,70,34,26,(X),(X),90.6,2.7,84.7,4,6.8,3.7,78.2,4.3,1.9,1.3,61,6.4,1.9,2,1.9,1.3,0.3,0.4,9.4,2.7,82.6,5,0.4,0.5,82.1,5,72.1,5,7.8,2.9,47.8,7,25.6,5.7,17.4,5,(X),(X),0,26.6,35.2,18,64.8,18,(X),(X),1.1,1.2,74.6,9.5,24.3,9.4,(X),(X),0,3.8,94.1,4.4,5.9,4.4
1400000US31025965900,"Census Tract 9659, Cass County, Nebraska",1954,79,1777,83,1612,88,132,35,1542,89,79,37,1281,95,3,4,45,23,0,10,177,51,1679,88,17,14,1662,90,1402,94,166,50,1091,91,329,63,275,68,229,70,0,10,124,63,105,47,748,71,5,6,606,68,137,47,977,87,12,12,932,85,33,23,(X),(X),90.9,2.6,82.5,3.3,6.8,1.9,78.9,3.3,4,1.9,65.6,4.1,0.2,0.2,2.3,1.2,0,1.1,9.1,2.6,85.9,3.4,0.9,0.7,85.1,3.6,71.8,3.8,8.5,2.5,55.8,4.6,16.8,3.1,14.1,3.4,(X),(X),0,9.4,54.1,18.6,45.9,18.6,(X),(X),0.7,0.8,81,5.8,18.3,5.7,(X),(X),1.2,1.3,95.4,2.5,3.4,2.3
1400000US31025966000,"Census Tract 9660, Cass County, Nebraska",1640,95,1579,95,1404,119,192,55,1296,111,108,73,1016,116,17,16,39,27,3,4,61,25,1487,114,26,22,1461,115,1199,116,139,70,1149,125,245,66,153,55,98,55,0,10,64,52,34,19,586,111,25,22,471,102,90,52,956,104,1,2,926,102,29,21,(X),(X),96.3,1.5,85.6,4.7,11.7,3.3,79,4.7,6.6,4.5,62,6.3,1,1,2.4,1.6,0.2,0.2,3.7,1.5,90.7,3.4,1.6,1.3,89.1,3.6,73.1,5,8.5,4.2,70.1,6.3,14.9,3.8,9.3,3.4,(X),(X),0,20.3,65.3,23.7,34.7,23.7,(X),(X),4.3,3.7,80.4,8.1,15.4,8.1,(X),(X),0.1,0.2,96.9,2.2,3,2.2
1400000US31025966100,"Census Tract 9661, Cass County, Nebraska",1803,104,1595,128,1389,163,163,81,1302,129,117,72,1050,128,25,38,39,39,0,10,208,87,1462,135,0,10,1462,135,1199,123,92,61,1298,150,143,64,341,104,262,101,0,10,137,65,125,77,961,136,0,10,753,123,208,83,580,143,0,10,572,140,8,13,(X),(X),88.5,4.8,77,7.3,9,4.4,72.2,6.1,6.5,4,58.2,7.3,1.4,2.1,2.2,2.2,0,1.2,11.5,4.8,81.1,5.7,0,1.2,81.1,5.7,66.5,5.9,5.1,3.5,72,6.5,7.9,3.5,18.9,5.7,(X),(X),0,8.2,52.3,19.3,47.7,19.3,(X),(X),0,2.3,78.4,7.8,21.6,7.8,(X),(X),0,3.8,98.6,2.2,1.4,2.2
1400000US31027977100,"Census Tract 9771, Cedar County, Nebraska",1738,99,1508,98,1306,101,256,60,1144,90,91,27,926,92,20,21,33,20,1,3,230,56,1418,106,17,13,1401,105,1020,90,198,59,1065,89,148,47,320,63,152,36,2,3,79,29,71,31,885,91,15,13,652,88,218,54,701,70,0,10,670,70,31,20,(X),(X),86.8,3.1,75.1,4.1,14.7,3.4,65.8,3.8,5.2,1.6,53.3,4.2,1.2,1.2,1.9,1.1,0.1,0.2,13.2,3.1,81.6,3.6,1,0.8,80.6,3.6,58.7,4,11.4,3.3,61.3,3.9,8.5,2.7,18.4,3.6,(X),(X),1.3,1.9,52,16,46.7,15.8,(X),(X),1.7,1.5,73.7,5.9,24.6,5.8,(X),(X),0,3.2,95.6,2.9,4.4,2.9
1400000US31027977200,"Census Tract 9772, Cedar County, Nebraska",1768,85,1509,82,1281,82,144,31,1292,84,100,37,969,78,36,25,19,11,0,10,259,48,1444,81,4,4,1440,81,1193,84,318,74,976,74,181,43,324,57,232,44,2,3,105,31,125,33,905,91,2,3,744,84,159,49,631,57,0,10,591,58,40,25,(X),(X),85.4,2.5,72.5,3.7,8.1,1.8,73.1,2.8,5.7,2.1,54.8,3.6,2,1.4,1.1,0.6,0,1.3,14.6,2.5,81.7,2.9,0.2,0.2,81.4,2.9,67.5,3.4,18,4,55.2,3.8,10.2,2.4,18.3,2.9,(X),(X),0.9,1.4,45.3,10.1,53.9,10.3,(X),(X),0.2,0.3,82.2,4.9,17.6,4.9,(X),(X),0,3.5,93.7,3.8,6.3,3.8
1400000US31029961900,"Census Tract 9619, Chase County, Nebraska",1679,89,1486,103,1242,114,134,38,1285,99,135,68,924,125,5,7,69,38,0,10,193,54,1387,110,0,10,1387,110,1110,98,361,78,906,98,137,56,292,89,183,58,0,10,81,39,102,43,995,105,0,10,832,118,163,72,501,83,0,10,474,82,27,27,(X),(X),88.5,3.3,74,4.8,8,2.2,76.5,4,8,4.1,55,6.1,0.3,0.4,4.1,2.2,0,1.3,11.5,3.3,82.6,5.2,0,1.3,82.6,5.2,66.1,5.2,21.5,4.6,54,5.3,8.2,3.3,17.4,5.2,(X),(X),0,11.6,44.3,16.4,55.7,16.4,(X),(X),0,2.2,83.6,7.2,16.4,7.2,(X),(X),0,4.4,94.6,5.5,5.4,5.5
1400000US31031955800,"Census Tract 9558, Cherry County, Nebraska",1864,147,1551,150,1305,140,125,54,1380,135,158,81,984,136,34,32,67,49,0,10,313,88,1492,149,8,10,1484,149,1324,155,425,119,920,116,151,60,372,96,312,83,0,10,123,61,189,75,1071,142,8,10,913,140,150,63,481,83,0,10,448,82,33,25,(X),(X),83.2,4.5,70,5.6,6.7,2.8,74,4.6,8.5,4.2,52.8,5.7,1.8,1.6,3.6,2.6,0,1.2,16.8,4.5,80,4.9,0.4,0.5,79.6,4.8,71,5.3,22.8,5.7,49.4,5.7,8.1,3.2,20,4.9,(X),(X),0,7,39.4,16.7,60.6,16.7,(X),(X),0.7,0.9,85.2,5.7,14,5.6,(X),(X),0,4.6,93.1,5.1,6.9,5.1
1400000US31031955900,"Census Tract 9559, Cherry County, Nebraska",673,67,587,66,558,66,67,37,465,68,20,18,373,68,5,7,53,34,0,10,86,35,531,66,5,7,526,66,393,63,125,51,356,66,59,32,142,46,63,34,0,10,43,30,20,15,388,64,0,10,303,59,85,37,222,61,5,7,180,59,37,28,(X),(X),87.2,5.1,82.9,6,10,5.3,69.1,7.7,3,2.7,55.4,9.7,0.7,1,7.9,5.1,0,3.3,12.8,5.1,78.9,6.5,0.7,1.1,78.2,6.6,58.4,7.9,18.6,7.1,52.9,9.3,8.8,4.8,21.1,6.5,(X),(X),0,29.2,68.3,22.1,31.7,22.1,(X),(X),0,5.6,78.1,8.7,21.9,8.7,(X),(X),2.3,3.4,81.1,12.6,16.7,12.2
1400000US31033954800,"Census Tract 9548, Cheyenne County, Nebraska",1340,95,1132,96,888,89,77,21,1009,91,129,53,634,82,22,14,20,12,0,10,208,61,1011,91,21,19,990,87,776,88,233,48,583,68,194,57,329,75,132,36,13,17,70,28,49,20,768,90,2,3,530,82,236,62,440,70,6,9,390,61,44,23,(X),(X),84.5,4.3,66.3,6,5.7,1.5,75.3,4.2,9.6,3.9,47.3,5.4,1.6,1.1,1.5,0.9,0,1.7,15.5,4.3,75.4,5,1.6,1.4,73.9,4.9,57.9,5.3,17.4,3.7,43.5,4.4,14.5,4.1,24.6,5,(X),(X),9.8,11.8,53,15.4,37.1,14.6,(X),(X),0.3,0.4,69,7.1,30.7,7.2,(X),(X),1.4,2,88.6,4.7,10,4.6
1400000US31033954900,"Census Tract 9549, Cheyenne County, Nebraska",1863,98,1637,114,1359,132,144,64,1438,117,104,52,1131,108,0,10,28,25,0,10,226,85,1472,123,0,10,1472,123,1144,134,196,82,1201,124,125,64,391,113,354,107,0,10,179,77,175,80,992,138,0,10,793,138,199,82,517,111,0,10,500,105,17,24,(X),(X),87.9,4.5,72.9,6.5,7.7,3.4,77.2,5,5.6,2.8,60.7,5.2,0,1.2,1.5,1.4,0,1.2,12.1,4.5,79,5.8,0,1.2,79,5.8,61.4,6.3,10.5,4.3,64.5,6.5,6.7,3.4,21,5.8,(X),(X),0,6.2,50.6,16.8,49.4,16.8,(X),(X),0,2.2,79.9,8,20.1,8,(X),(X),0,4.3,96.7,4.4,3.3,4.4
1400000US31033955000,"Census Tract 9550, Cheyenne County, Nebraska",1192,100,1083,105,969,99,86,42,959,114,80,63,707,101,11,17,13,17,0,10,109,62,1010,104,5,9,1005,105,733,118,125,68,854,98,60,35,182,76,202,78,5,9,114,62,83,54,519,99,0,10,420,97,99,53,471,77,0,10,471,77,0,10,(X),(X),90.9,5.1,81.3,6.8,7.2,3.5,80.5,6.4,6.7,5.1,59.3,8.5,0.9,1.4,1.1,1.4,0,1.9,9.1,5.1,84.7,6.1,0.4,0.8,84.3,6.3,61.5,8.6,10.5,5.7,71.6,6.3,5,2.9,15.3,6.1,(X),(X),2.5,4.7,56.4,22.4,41.1,20.4,(X),(X),0,4.2,80.9,9.8,19.1,9.8,(X),(X),0,4.7,100,4.7,0,4.7
1400000US31035962100,"Census Tract 9621, Clay County, Nebraska",1331,66,1173,70,993,73,87,24,1033,78,94,31,758,80,8,7,39,17,0,10,158,40,1064,72,14,9,1050,74,848,90,213,56,749,67,126,35,267,45,183,40,0,10,110,34,73,31,672,81,11,8,515,72,146,32,476,65,3,4,425,63,48,25,(X),(X),88.1,2.9,74.6,3.8,6.5,1.8,77.6,3.7,7.1,2.2,56.9,4.8,0.6,0.5,2.9,1.2,0,1.7,11.9,2.9,79.9,3.3,1.1,0.7,78.9,3.3,63.7,5.1,16,4.1,56.3,4.1,9.5,2.6,20.1,3.3,(X),(X),0,11.6,60.1,13.9,39.9,13.9,(X),(X),1.6,1.2,76.6,4.2,21.7,4,(X),(X),0.6,0.8,89.3,5.1,10.1,5
1400000US31035962200,"Census Tract 9622, Clay County, Nebraska",1208,52,1063,58,912,61,127,37,861,60,97,35,690,62,28,11,26,16,0,10,145,33,943,59,18,8,925,59,729,59,222,43,575,62,191,41,265,46,205,43,3,4,95,31,107,26,604,62,15,7,478,58,111,29,399,52,0,10,352,54,47,30,(X),(X),88,2.7,75.5,3.7,10.5,3,71.3,3.6,8,2.8,57.1,4.5,2.3,0.9,2.2,1.3,0,1.8,12,2.7,78.1,3.6,1.5,0.6,76.6,3.5,60.3,4.2,18.4,3.5,47.6,4.7,15.8,3.3,21.9,3.6,(X),(X),1.5,1.8,46.3,9.5,52.2,9.9,(X),(X),2.5,1.3,79.1,4.4,18.4,4.5,(X),(X),0,5.5,88.2,7.4,11.8,7.4
1400000US31037964600,"Census Tract 9646, Colfax County, Nebraska",1091,86,915,77,768,71,85,24,793,76,86,31,567,61,11,12,21,12,2,3,176,48,832,76,18,11,814,75,659,74,159,52,528,67,169,40,259,54,167,41,4,5,48,26,115,36,520,79,8,6,388,70,124,42,404,52,6,6,378,52,20,13,(X),(X),83.9,4,70.4,4.4,7.8,2.1,72.7,4.7,7.9,2.7,52,4.1,1,1.1,1.9,1,0.2,0.3,16.1,4,76.3,4.3,1.6,1,74.6,4.4,60.4,5,14.6,4.6,48.4,5.2,15.5,3.6,23.7,4.3,(X),(X),2.4,3.1,28.7,13.6,68.9,13.5,(X),(X),1.5,1.2,74.6,7.4,23.8,7.4,(X),(X),1.5,1.4,93.6,3.5,5,3.2
1400000US31037964700,"Census Tract 9647, Colfax County, Nebraska",731,60,628,67,479,62,43,24,555,70,107,56,385,62,0,10,16,16,0,10,103,48,579,72,2,4,577,72,482,76,221,64,150,48,211,47,152,54,138,52,0,10,90,47,48,28,341,71,0,10,260,65,81,40,252,65,2,4,227,66,23,16,(X),(X),85.9,6.3,65.5,7.1,5.9,3.2,75.9,7.2,14.6,7.5,52.7,7.4,0,3,2.2,2.2,0,3,14.1,6.3,79.2,7.1,0.3,0.5,78.9,7.1,65.9,8.3,30.2,7.8,20.5,6.3,28.9,6.6,20.8,7.1,(X),(X),0,15,65.2,19.1,34.8,19.1,(X),(X),0,6.4,76.2,10.5,23.8,10.5,(X),(X),0.8,1.4,90.1,6.8,9.1,6.5
1400000US31037964800,"Census Tract 9648, Colfax County, Nebraska",1909,157,1624,206,1133,223,184,161,1309,211,209,119,1010,191,15,29,106,92,4,11,285,136,1490,219,13,22,1477,219,1025,242,315,160,933,217,232,144,419,151,196,98,0,14,52,49,144,77,926,179,0,14,772,211,154,111,787,212,13,22,653,215,121,74,(X),(X),85.1,7.2,59.4,10.5,9.6,8.1,68.6,10.2,10.9,6.1,52.9,9.9,0.8,1.5,5.6,4.8,0.2,0.6,14.9,7.2,78.1,8.1,0.7,1.1,77.4,8.3,53.7,11.5,16.5,7.9,48.9,11.1,12.2,7.3,21.9,8.1,(X),(X),0,10.8,26.5,19.7,73.5,19.7,(X),(X),0,2.4,83.4,12.3,16.6,12.3,(X),(X),1.7,2.8,83,10.7,15.4,10
1400000US31039972700,"Census Tract 9727, Cuming County, Nebraska",1135,78,1004,75,864,75,133,54,820,88,59,37,645,79,12,14,3,4,0,10,131,45,743,94,18,15,725,90,541,85,109,50,490,76,155,48,392,91,134,35,0,10,72,31,62,24,580,80,18,15,303,67,259,85,421,66,0,10,350,62,71,36,(X),(X),88.5,3.8,76.1,5.2,11.7,4.9,72.2,5.8,5.2,3.1,56.8,6.4,1.1,1.2,0.3,0.4,0,2,11.5,3.8,65.5,7.5,1.6,1.3,63.9,7.3,47.7,6.5,9.6,4.3,43.2,6.6,13.7,4.3,34.5,7.5,(X),(X),0,15.4,53.7,15.9,46.3,15.9,(X),(X),3.1,2.5,52.2,11.4,44.7,11.9,(X),(X),0,5.2,83.1,8.1,16.9,8.1
1400000US31039972800,"Census Tract 9728, Cuming County, Nebraska",1666,113,1381,110,969,113,128,52,1193,115,168,82,871,100,15,16,37,28,7,11,285,64,1238,115,7,12,1231,114,880,130,206,95,844,110,213,61,428,92,199,74,0,10,77,50,122,49,966,124,7,12,679,110,280,85,501,85,0,10,475,88,26,25,(X),(X),82.9,3.6,58.2,6,7.7,3.2,71.6,4.4,10.1,4.7,52.3,5.9,0.9,1,2.2,1.7,0.4,0.7,17.1,3.6,74.3,5.1,0.4,0.7,73.9,5,52.8,6.8,12.4,5.5,50.7,6.2,12.8,3.7,25.7,5.1,(X),(X),0,10.7,38.7,17.2,61.3,17.2,(X),(X),0.7,1.3,70.3,7.6,29,7.7,(X),(X),0,4.4,94.8,5.2,5.2,5.2
1400000US31039972900,"Census Tract 9729, Cuming County, Nebraska",926,68,714,61,603,57,74,21,587,62,51,32,466,55,23,12,16,10,0,10,212,42,576,59,12,10,564,59,427,60,72,26,386,49,141,30,350,62,159,44,3,4,20,12,136,43,398,56,9,9,246,47,143,37,369,48,0,10,298,42,71,34,(X),(X),77.1,4,65.1,4.9,8,2.3,63.4,4.8,5.5,3.4,50.3,4.8,2.5,1.3,1.7,1.1,0,2.4,22.9,4,62.2,5.5,1.3,1.1,60.9,5.5,46.1,6,7.8,2.7,41.7,4.9,15.2,3.2,37.8,5.5,(X),(X),1.9,2.6,12.6,7.9,85.5,8,(X),(X),2.3,2.2,61.8,7.8,35.9,7.7,(X),(X),0,5.9,80.8,8.3,19.2,8.3
1400000US31041971700,"Census Tract 9717, Custer County, Nebraska",1104,82,965,86,764,76,75,27,824,81,100,47,588,69,10,7,29,19,0,10,139,40,809,86,5,5,804,86,649,77,154,48,551,69,101,31,295,59,139,34,0,10,60,22,79,31,615,80,0,10,427,76,188,45,350,60,5,5,317,56,28,20,(X),(X),87.4,3.6,69.2,5.1,6.8,2.4,74.6,4.1,9.1,4.1,53.3,5.2,0.9,0.6,2.6,1.7,0,2,12.6,3.6,73.3,5.2,0.5,0.4,72.8,5.2,58.8,5.3,13.9,4.1,49.9,5.3,9.1,2.7,26.7,5.2,(X),(X),0,14.9,43.2,14.4,56.8,14.4,(X),(X),0,3.6,69.4,7,30.6,7,(X),(X),1.4,1.4,90.6,5.5,8,5.5
1400000US31041971800,"Census Tract 9718, Custer County, Nebraska",1257,91,1094,83,966,78,86,39,942,87,72,25,759,73,11,11,13,9,0,10,163,43,980,73,4,5,976,72,779,73,154,46,646,75,157,46,277,70,141,44,0,10,41,18,100,38,739,64,4,5,577,60,158,50,377,56,0,10,358,56,19,15,(X),(X),87,3.1,76.8,4.8,6.8,2.9,74.9,5.1,5.7,1.9,60.4,5.7,0.9,0.8,1,0.7,0,1.8,13,3.1,78,4.7,0.3,0.4,77.6,4.7,62,5.4,12.3,3.5,51.4,5.3,12.5,3.5,22,4.7,(X),(X),0,14.7,29.1,11.2,70.9,11.2,(X),(X),0.5,0.6,78.1,6,21.4,6.1,(X),(X),0,5.8,95,3.9,5,3.9
