prvdr_ctgry_cd,city_name,fac_name,state_cd,st_adr,phne_num,zip_cd,bed_cnt,geo_address,loc,longitude,latitude
12,LOUP CITY,VCHS MEDICAL CLINIC,NE,"130 NORTH 6TH STREET, SUITE B",3087450324.0,68853,,"130 NORTH 6TH STREET, LOUP CITY, NE, 68853","Valley County Health System Medical Clinic - Loup City, 130, North 6th Street, Loup City, Sherman County, Nebraska, 68853, United States",-98.9654393,41.2753517
12,FULLERTON,FULLERTON MEDICAL CLINIC,NE,901 BROADWAY STREET,3085362458.0,68638,,"901 BROADWAY STREET, FULLERTON, NE, 68638","Lone Tree Medical Clinic, 901, Broadway Street, Fullerton, Nance County, Nebraska, 68638, United States",-97.9681842,41.3564661
12,CENTRAL CITY,CENTRAL CITY MEDICAL CLINIC,NE,2510 18TH AVENUE,3089463845.0,68826,,"2510 18TH AVENUE, CENTRAL CITY, NE, 68826","Lone Tree Medical Clinic, 2510, 18th Avenue, Central City, Merrick County, Nebraska, 68826, United States",-98.0035694,41.1071461
12,POTTER,KHS POTTER CLINIC,NE,922 1/2 SHERMAN STREET,3088790155.0,69156,,"922 1/2 SHERMAN STREET, POTTER, NE, 69156","Sherman Street, Potter, Cheyenne County, Nebraska, 69156, United States",-103.315573,41.2173625
12,RANDOLPH,RANDOLPH FAMILY PRACTICE CLINIC,NE,106 E WAYNE STREET,4023370200.0,68771,,"106 E WAYNE STREET, RANDOLPH, NE, 68771","Randolph Family Practice Clinic, 106, East Wayne Street, Randolph, Cedar County, Nebraska, 68771, United States",-97.3564572,42.3778819
12,WAUSA,WAUSA MEDICAL CLINIC,NE,100 N LINCOLN STREET,4025862244.0,68786,,"100 N LINCOLN STREET, WAUSA, NE, 68786","Lincoln Street, Wausa, Knox County, Nebraska, 68786, United States",-97.540592,42.4965
12,OSMOND,OSMOND FAMILY PRACTICE CLINIC,NE,418 N STATE STREET,4027483366.0,68765,,"418 N STATE STREET, OSMOND, NE, 68765","418, North State Street, Osmond, Pierce County, Nebraska, 68765, United States",-97.59695802040817,42.360001857142855
12,GOTHENBURG,GOTHENBURG CLINIC,NE,918 20TH STREET,3085374066.0,69138,,"918 20TH STREET, GOTHENBURG, NE, 69138","Gothenburg Memorial Hospital, 918, 20th Street, Gothenburg, Dawson County, Nebraska, 69138, United States",-100.15331978962331,40.939083600000004
12,HOOPER,HOOPER MEDICAL CLINIC,NE,"600 E FULTON STREET, SUITE A",4026542221.0,68031,,"600 E FULTON STREET, HOOPER, NE, 68031","Hooper Medical Clinic, 600, East Fulton Street, Hooper, Dodge County, Nebraska, 68031, United States",-96.5397942,41.6104358
12,ASHLAND,ASHLAND FAMILY CLINIC,NE,705 N 17TH AVENUE,4029442201.0,68003,,"705 N 17TH AVENUE, ASHLAND, NE, 68003","Ashland Family Clinic, 705, North 17th Avenue, Ashland, Saunders County, Nebraska, 68003, United States",-96.3722491,41.0456324
12,LEXINGTON,FAMILY MEDICINE SPECIALISTS,NE,1105 N ERIE STREET,3083248308.0,68850,,"1105 N ERIE STREET, LEXINGTON, NE, 68850","1105, North Erie Street, Lexington, Dawson County, Nebraska, 68850, United States",-99.75757183673468,40.78457491836735
12,FAIRBURY,JEFFERSON COMMUNITY HEALTH & LIFE FAIRBURY CLINIC,NE,825 22ND ST,4027293361.0,68352,,"825 22ND ST, FAIRBURY, NE, 68352","Fairbury Clinic, 825, 22nd Street, Fairbury, Jefferson County, Nebraska, 68352, United States",-97.17429738462683,40.156759699999995
12,NEWMAN GROVE,NEWMAN GROVE MEDICAL CLINIC,NE,108 NORTH 1ST STREET,4024476214.0,68758,,"108 NORTH 1ST STREET, NEWMAN GROVE, NE, 68758","108, North 1st Street, Newman Grove, Madison County, Nebraska, 68758, United States",-97.78370832653061,41.74715797959184
12,HOLDREGE,PHELPS MEDICAL GROUP,NE,1315 TIBBALS STREET,3089956111.0,68949,,"1315 TIBBALS STREET, HOLDREGE, NE, 68949","High Plains Medicine, 1315, Tibbals Street, Holdrege, Phelps County, Nebraska, 68949, United States",-99.3823866,40.4484415
12,ELWOOD,LEXINGTON REGIONAL HEALTH CENTER ELWOOD CLINIC,NE,202 SMITH AVENUE,3087858175.0,68937,,"202 SMITH AVENUE, ELWOOD, NE, 68937","Elwood Clinic, 202, Smith Avenue, Elwood, Gosper County, Nebraska, 68937, United States",-99.8617337,40.5911191
12,LOUP CITY,LOUP CITY MEDICAL CLINIC,NE,"130 N 6TH STREET, SUITE A",3087450801.0,68853,,"130 N 6TH STREET, LOUP CITY, NE, 68853","Valley County Health System Medical Clinic - Loup City, 130, North 6th Street, Loup City, Sherman County, Nebraska, 68853, United States",-98.9654393,41.2753517
12,GENOA,PARK STREET MEDICAL CLINIC,NE,505 SOUTH PARK STREET,4029932206.0,68640,,"505 SOUTH PARK STREET, GENOA, NE, 68640","505, South Park Street, Genoa, Nance County, Nebraska, 68640, United States",-97.73452947661836,41.44431936040299
12,OGALLALA,BANNER HEALTH CLINIC,NE,"2601 N SPRUCE STREET, SUITE A",3082843645.0,69153,,"2601 N SPRUCE STREET, OGALLALA, NE, 69153","Ogallala Community Hospital, 2601, North Spruce Street, Ogallala, Keith County, Nebraska, 69153, United States",-101.71861587988637,41.1505121
12,PLYMOUTH,JEFFERSON COMMUNITY HEALTH & LIFE PLYMOUTH CLINIC,NE,"316 N MADISON AVE, STE 200",4027296888.0,68424,,"316 N MADISON AVE, PLYMOUTH, NE, 68424","316, North Madison Avenue, Plymouth, Jefferson County, Nebraska, 68424, United States",-96.988901,40.30534214285714
12,EUSTIS,EUSTIS COMMUNITY MEDICAL CLINIC,NE,106 E RAILROAD STREET,3087843535.0,69028,,"106 E RAILROAD STREET, EUSTIS, NE, 69028","Plum Creek Medical Group, 106, East Railroad Street, Eustis, Frontier County, Nebraska, 69028, United States",-100.0287471,40.6625371
12,LEXINGTON,LEXINGTON REGIONAL HEALTH CENTER MEDICAL CLINIC,NE,"1101 BUFFALO BEND, SUITE A",3083248308.0,68850,,"1101 BUFFALO BEND, LEXINGTON, NE, 68850","1101, Buffalo Bend, Lexington, Dawson County, Nebraska, 68850, United States",-99.759922,40.784373
1,OMAHA,THE NEBRASKA MEDICAL CENTER,NE,987435 NEBRASKA MEDICAL CENTER,4025595443.0,68198,0.0,"987435 NEBRASKA MEDICAL CENTER, OMAHA, NE, 68198","Nebraska Medical Center, 668, South 41st Street, Omaha, Douglas County, Nebraska, 68105, United States",-95.977338810486,41.253940650000004
1,OMAHA,CHILDREN'S HOSPITAL & MEDICAL CENTER  TRANSPLANT,NE,8200 DODGE STREET,4029554374.0,68114,0.0,"8200 DODGE STREET, OMAHA, NE, 68114","Children's Hospital & Medical Center, 8200, Dodge Street, Omaha, Douglas County, Nebraska, 68114, United States",-96.04184970418311,41.26082775
